City,Temperature F,Humidity %,Cloudiness %,Wind Speed mph,Latitude,Longitude,Date
temir,32.29,98.0,100.0,6.89,49.14,57.13,Mon Dec  9 23:31:18 2019
yaqui,60.85,66.0,0.0,4.45,27.37,-110.17,Mon Dec  9 23:31:18 2019
umm lajj,75.07,22.0,100.0,6.31,25.02,37.27,Mon Dec  9 23:31:19 2019
bumba,82.72,60.0,82.0,2.21,2.18,22.47,Mon Dec  9 23:31:19 2019
borba,74.16,96.0,100.0,2.04,-4.39,-59.59,Mon Dec  9 23:31:19 2019
prince george,14.34,85.0,40.0,4.7,53.92,-122.75,Mon Dec  9 23:31:19 2019
cape coast,80.98,78.0,4.0,5.99,5.11,-1.24,Mon Dec  9 23:31:19 2019
norheimsund,37.35,74.0,75.0,28.86,60.37,6.14,Mon Dec  9 23:31:20 2019
abha,65.41,72.0,75.0,8.05,18.22,42.5,Mon Dec  9 23:31:20 2019
bardiyah,65.41,72.0,75.0,8.05,18.22,42.5,Mon Dec  9 23:31:20 2019
raigarh,82.4,42.0,20.0,4.27,21.9,83.39,Mon Dec  9 23:31:20 2019
krasnyy oktyabr,35.58,95.0,100.0,5.7,56.12,38.88,Mon Dec  9 23:31:21 2019
rimavska sobota,32.0,73.0,100.0,1.34,48.38,20.02,Mon Dec  9 23:31:21 2019
heishan,31.32,72.0,100.0,9.44,41.69,122.12,Mon Dec  9 23:31:21 2019
beruwala,80.82,81.0,74.0,5.77,6.48,79.98,Mon Dec  9 23:31:21 2019
parambu,70.02,83.0,42.0,3.33,-6.21,-40.7,Mon Dec  9 23:31:21 2019
robertsport,82.83,71.0,84.0,7.65,6.75,-11.37,Mon Dec  9 23:31:22 2019
markala,76.53,12.0,0.0,14.34,13.69,-6.07,Mon Dec  9 23:31:22 2019
quartucciu,51.22,87.0,20.0,13.87,39.25,9.18,Mon Dec  9 23:31:22 2019
skiros,51.22,87.0,20.0,13.87,39.25,9.18,Mon Dec  9 23:31:22 2019
najran,80.6,42.0,20.0,2.24,17.54,44.22,Mon Dec  9 23:31:22 2019
umkomaas,60.98,95.0,100.0,6.82,-30.21,30.8,Mon Dec  9 23:31:23 2019
solovetskiy,60.98,95.0,100.0,6.82,-30.21,30.8,Mon Dec  9 23:31:23 2019
alekseyevsk,-2.63,97.0,100.0,7.14,57.84,108.35,Mon Dec  9 23:31:23 2019
haibowan,-2.63,97.0,100.0,7.14,57.84,108.35,Mon Dec  9 23:31:23 2019
vite,44.33,86.0,20.0,5.82,42.89,-8.54,Mon Dec  9 23:31:24 2019
ayacucho,46.8,89.0,100.0,2.48,-13.16,-74.23,Mon Dec  9 23:31:24 2019
uray,32.72,84.0,100.0,12.75,60.13,64.8,Mon Dec  9 23:31:24 2019
kamakwie,79.23,63.0,43.0,1.16,9.5,-12.24,Mon Dec  9 23:31:24 2019
darlowo,39.31,58.0,91.0,21.16,54.42,16.41,Mon Dec  9 23:31:24 2019
romilly-sur-seine,28.08,92.0,89.0,2.24,48.52,3.72,Mon Dec  9 23:31:25 2019
rio pardo de minas,62.02,93.0,0.0,2.42,-15.62,-42.55,Mon Dec  9 23:31:25 2019
palauig,75.4,79.0,63.0,3.94,15.44,119.9,Mon Dec  9 23:31:25 2019
kukushtan,33.8,91.0,75.0,20.13,57.65,56.5,Mon Dec  9 23:31:25 2019
halayhay,84.42,70.0,75.0,6.93,14.37,120.81,Mon Dec  9 23:31:26 2019
hanna,5.07,87.0,87.0,11.01,51.64,-111.93,Mon Dec  9 23:31:26 2019
lieksa,23.74,91.0,98.0,8.1,63.32,30.02,Mon Dec  9 23:31:26 2019
trzebnica,38.73,69.0,75.0,16.11,51.31,17.06,Mon Dec  9 23:31:26 2019
mosquera,48.2,93.0,40.0,4.7,4.71,-74.23,Mon Dec  9 23:31:26 2019
turan,6.3,94.0,28.0,2.04,52.15,93.92,Mon Dec  9 23:31:27 2019
carmen,85.48,70.0,90.0,5.82,7.36,125.71,Mon Dec  9 23:31:27 2019
great yarmouth,37.17,86.0,96.0,12.75,52.61,1.73,Mon Dec  9 23:30:03 2019
kushima,59.85,63.0,75.0,3.36,31.5,131.29,Mon Dec  9 23:31:27 2019
shediac,51.35,93.0,90.0,27.51,46.22,-64.55,Mon Dec  9 23:31:27 2019
acarau,51.35,93.0,90.0,27.51,46.22,-64.55,Mon Dec  9 23:31:27 2019
polovinnoye,25.99,92.0,0.0,11.16,54.79,65.99,Mon Dec  9 23:31:28 2019
apricena,45.3,87.0,40.0,9.17,41.78,15.44,Mon Dec  9 23:31:28 2019
mouzakion,45.3,87.0,40.0,9.17,41.78,15.44,Mon Dec  9 23:31:28 2019
quepos,67.35,77.0,100.0,5.82,9.43,-84.16,Mon Dec  9 23:30:07 2019
owando,82.33,64.0,100.0,4.85,-0.49,15.91,Mon Dec  9 23:31:29 2019
lensk,-4.16,98.0,100.0,3.76,60.71,114.91,Mon Dec  9 23:31:29 2019
mugur-aksy,12.36,64.0,0.0,4.5,50.38,90.44,Mon Dec  9 23:31:29 2019
tarko-sale,28.0,91.0,100.0,5.01,64.92,77.78,Mon Dec  9 23:31:29 2019
manchester,50.86,93.0,90.0,11.41,43.0,-71.45,Mon Dec  9 23:27:10 2019
peterhead,73.4,27.0,0.0,16.11,-34.83,138.5,Mon Dec  9 23:31:30 2019
murgab,44.6,87.0,75.0,6.46,37.5,61.97,Mon Dec  9 23:31:30 2019
anito,82.11,80.0,99.0,11.52,12.45,125.29,Mon Dec  9 23:31:30 2019
uwayl,82.11,80.0,99.0,11.52,12.45,125.29,Mon Dec  9 23:31:30 2019
pekan,78.8,88.0,40.0,6.93,3.49,103.39,Mon Dec  9 23:31:31 2019
saint-louis,68.0,56.0,100.0,4.7,16.03,-16.5,Mon Dec  9 23:31:31 2019
jilin,22.73,78.0,100.0,2.59,43.84,126.54,Mon Dec  9 23:31:31 2019
hohhot,30.2,50.0,20.0,4.47,40.81,111.65,Mon Dec  9 23:31:31 2019
ossora,6.91,82.0,95.0,6.46,59.24,163.07,Mon Dec  9 23:31:31 2019
blagoyevo,33.73,93.0,100.0,11.63,63.37,47.92,Mon Dec  9 23:31:32 2019
nemuro,37.4,86.0,20.0,8.05,43.32,145.57,Mon Dec  9 23:31:32 2019
hafizabad,72.82,13.0,100.0,3.85,32.07,73.69,Mon Dec  9 23:31:32 2019
clovis,43.5,93.0,90.0,3.71,36.83,-119.7,Mon Dec  9 23:30:40 2019
palenque,66.18,89.0,0.0,2.93,17.51,-91.98,Mon Dec  9 23:31:32 2019
gisborne,61.0,60.0,100.0,4.0,-38.66,178.02,Mon Dec  9 23:31:33 2019
sundsvall,24.35,92.0,0.0,10.29,62.39,17.31,Mon Dec  9 23:31:33 2019
carballo,44.33,93.0,86.0,6.93,43.21,-8.69,Mon Dec  9 23:31:33 2019
emporia,21.94,92.0,1.0,6.93,38.4,-96.18,Mon Dec  9 23:31:33 2019
lubbock,33.8,51.0,75.0,6.93,33.58,-101.86,Mon Dec  9 23:27:25 2019
karanganyar,93.2,49.0,40.0,2.17,-7.6,110.95,Mon Dec  9 23:31:34 2019
bakel,79.7,12.0,100.0,13.44,14.9,-12.46,Mon Dec  9 23:31:34 2019
putina,42.89,86.0,100.0,4.54,-14.91,-69.87,Mon Dec  9 23:31:34 2019
alasehir,57.99,79.0,0.0,18.01,38.35,28.52,Mon Dec  9 23:31:34 2019
nicolas bravo,51.01,62.0,85.0,1.99,24.39,-104.74,Mon Dec  9 23:31:34 2019
roseto degli abruzzi,48.25,81.0,75.0,2.24,42.68,14.01,Mon Dec  9 23:31:35 2019
yongan,18.27,68.0,0.0,9.04,39.7,113.69,Mon Dec  9 23:31:35 2019
skegness,38.5,93.0,100.0,10.29,53.14,0.34,Mon Dec  9 23:31:35 2019
canutama,73.31,88.0,100.0,0.76,-6.53,-64.38,Mon Dec  9 23:31:35 2019
kelvington,-19.59,96.0,0.0,8.32,52.16,-103.52,Mon Dec  9 23:31:36 2019
brisbane,84.67,65.0,0.0,19.46,-27.47,153.02,Mon Dec  9 23:27:15 2019
rosario,66.99,70.0,0.0,1.01,-34.31,-57.35,Mon Dec  9 23:31:18 2019
sao miguel do iguacu,69.21,94.0,75.0,3.36,-25.35,-54.24,Mon Dec  9 23:31:36 2019
andros,61.11,72.0,40.0,12.75,37.83,24.93,Mon Dec  9 23:31:36 2019
kanye,75.15,64.0,49.0,12.3,-24.98,25.34,Mon Dec  9 23:31:37 2019
dongfeng,25.32,97.0,100.0,4.43,42.67,125.53,Mon Dec  9 23:31:37 2019
zemlyansk,35.6,100.0,90.0,6.71,51.9,38.73,Mon Dec  9 23:31:37 2019
zlobin,44.15,53.0,20.0,4.7,45.29,14.65,Mon Dec  9 23:31:37 2019
poltava,40.3,78.0,53.0,9.8,49.59,34.55,Mon Dec  9 23:31:37 2019
lucero,77.45,92.0,100.0,4.56,11.45,122.46,Mon Dec  9 23:31:38 2019
olinda,62.91,55.0,50.0,16.11,-37.84,145.39,Mon Dec  9 23:31:38 2019
canyon,29.44,58.0,90.0,3.36,34.98,-101.92,Mon Dec  9 23:31:38 2019
tsuruoka,44.33,76.0,75.0,9.17,38.61,139.81,Mon Dec  9 23:28:47 2019
sedalia,20.25,67.0,1.0,9.17,38.7,-93.23,Mon Dec  9 23:31:39 2019
zhanakorgan,52.32,43.0,87.0,13.76,43.91,67.25,Mon Dec  9 23:31:39 2019
boma,84.27,64.0,30.0,1.57,7.08,-2.17,Mon Dec  9 23:31:39 2019
atherton,80.55,74.0,90.0,16.11,-17.27,145.48,Mon Dec  9 23:31:39 2019
crab hill,80.55,74.0,90.0,16.11,-17.27,145.48,Mon Dec  9 23:31:39 2019
frontera,72.25,83.0,0.0,7.9,18.53,-92.64,Mon Dec  9 23:31:40 2019
keetmanshoop,73.4,17.0,0.0,5.82,-26.57,18.15,Mon Dec  9 23:31:40 2019
espeland,37.36,74.0,75.0,28.86,60.38,5.47,Mon Dec  9 23:31:40 2019
louga,68.0,56.0,100.0,4.7,15.62,-16.22,Mon Dec  9 23:31:40 2019
sirari,65.41,93.0,91.0,3.76,-1.25,34.48,Mon Dec  9 23:31:41 2019
cedral,56.55,44.0,0.0,5.37,23.82,-100.72,Mon Dec  9 23:31:41 2019
statesboro,64.62,88.0,1.0,6.93,32.45,-81.78,Mon Dec  9 23:26:49 2019
khani,46.4,75.0,0.0,3.36,41.96,42.96,Mon Dec  9 23:31:41 2019
remanso,73.17,66.0,100.0,11.9,-9.62,-42.08,Mon Dec  9 23:31:41 2019
adet,76.5,44.0,0.0,3.15,11.26,37.49,Mon Dec  9 23:31:42 2019
puerto ayacucho,71.33,97.0,98.0,1.36,5.66,-67.63,Mon Dec  9 23:31:42 2019
gornopravdinsk,30.7,90.0,100.0,12.77,60.06,69.92,Mon Dec  9 23:31:42 2019
port-de-paix,30.7,90.0,100.0,12.77,60.06,69.92,Mon Dec  9 23:31:42 2019
churapcha,-33.54,95.0,81.0,1.63,62.0,132.43,Mon Dec  9 23:31:42 2019
pangody,25.81,95.0,100.0,16.04,65.85,74.49,Mon Dec  9 23:31:43 2019
xichang,42.26,63.0,67.0,4.72,27.88,102.25,Mon Dec  9 23:31:43 2019
aranos,80.44,31.0,0.0,8.3,-24.14,19.11,Mon Dec  9 23:31:43 2019
nuevo casas grandes,41.86,86.0,46.0,3.31,30.42,-107.91,Mon Dec  9 23:31:43 2019
bajil,50.56,28.0,31.0,5.75,38.23,-2.07,Mon Dec  9 23:31:43 2019
akureyri,32.0,96.0,90.0,13.87,65.68,-18.09,Mon Dec  9 23:31:44 2019
nurota,42.8,100.0,90.0,13.87,40.56,65.69,Mon Dec  9 23:31:44 2019
gilbues,70.77,86.0,100.0,2.42,-9.83,-45.34,Mon Dec  9 23:31:44 2019
realeza,61.07,96.0,38.0,3.0,-25.77,-53.53,Mon Dec  9 23:31:44 2019
morgan city,69.84,100.0,40.0,8.05,29.7,-91.21,Mon Dec  9 23:31:44 2019
holme,28.92,92.0,19.0,1.12,56.11,10.17,Mon Dec  9 23:31:45 2019
koppies,62.02,88.0,100.0,11.41,-27.24,27.57,Mon Dec  9 23:31:45 2019
severomuysk,-8.59,94.0,23.0,5.55,56.17,113.57,Mon Dec  9 23:31:45 2019
epe,34.25,83.0,20.0,3.36,52.18,7.04,Mon Dec  9 23:31:45 2019
chumphon,84.2,62.0,20.0,13.87,10.5,99.18,Mon Dec  9 23:31:45 2019
hokitika,57.6,71.0,93.0,7.07,-42.72,170.96,Mon Dec  9 23:31:46 2019
chaihe,17.31,82.0,100.0,2.17,44.77,129.68,Mon Dec  9 23:31:46 2019
catazaja,66.18,89.0,0.0,2.93,17.73,-92.02,Mon Dec  9 23:31:46 2019
kerman,53.6,23.0,40.0,13.87,30.29,57.06,Mon Dec  9 23:31:46 2019
kyabram,77.0,22.0,49.0,3.0,-36.31,145.05,Mon Dec  9 23:31:47 2019
muroto,60.8,41.0,44.0,2.24,33.37,134.14,Mon Dec  9 23:31:47 2019
novonukutskiy,2.41,86.0,52.0,5.66,53.7,102.71,Mon Dec  9 23:31:47 2019
tabarqah,2.41,86.0,52.0,5.66,53.7,102.71,Mon Dec  9 23:31:47 2019
pathum thani,83.7,39.0,0.0,4.7,14.02,100.53,Mon Dec  9 23:31:47 2019
wilmington,53.51,87.0,75.0,10.29,39.75,-75.55,Mon Dec  9 23:31:48 2019
los andes,57.18,71.0,0.0,3.36,-32.83,-70.6,Mon Dec  9 23:31:48 2019
mamaku,60.75,55.0,68.0,5.01,-38.1,176.07,Mon Dec  9 23:31:48 2019
kassala,84.51,47.0,19.0,5.99,15.45,36.38,Mon Dec  9 23:31:48 2019
igrim,31.5,83.0,13.0,13.98,63.19,64.42,Mon Dec  9 23:31:48 2019
never,-9.44,96.0,100.0,2.71,53.98,124.16,Mon Dec  9 23:31:49 2019
harper,51.82,50.0,90.0,4.7,30.3,-99.24,Mon Dec  9 23:31:49 2019
les escoumins,36.91,97.0,97.0,6.76,48.35,-69.4,Mon Dec  9 23:31:49 2019
yingzhong,36.91,97.0,97.0,6.76,48.35,-69.4,Mon Dec  9 23:31:49 2019
galle,77.54,49.0,88.0,0.69,10.08,-12.83,Mon Dec  9 23:31:50 2019
isabela,76.03,87.0,100.0,4.18,10.2,122.99,Mon Dec  9 23:31:50 2019
kanniyakumari,82.96,74.0,69.0,21.41,8.08,77.57,Mon Dec  9 23:31:50 2019
floro,29.23,69.0,75.0,19.46,61.6,5.03,Mon Dec  9 23:31:50 2019
boshan,43.07,42.0,33.0,8.68,36.48,117.83,Mon Dec  9 23:31:51 2019
sibolga,82.56,78.0,14.0,2.17,1.74,98.78,Mon Dec  9 23:31:51 2019
tamiahua,73.4,91.0,15.0,10.56,21.28,-97.45,Mon Dec  9 23:31:51 2019
assiniboia,-11.6,96.0,0.0,8.08,49.63,-105.99,Mon Dec  9 23:31:51 2019
kytlym,-11.6,96.0,0.0,8.08,49.63,-105.99,Mon Dec  9 23:31:51 2019
lewistown,17.28,72.0,1.0,20.8,40.39,-90.15,Mon Dec  9 23:31:52 2019
frankenberg,31.03,90.0,90.0,2.24,47.02,13.63,Mon Dec  9 23:31:52 2019
keighley,41.52,81.0,20.0,11.41,53.87,-1.9,Mon Dec  9 23:31:52 2019
peruibe,72.59,86.0,100.0,5.84,-24.32,-47.0,Mon Dec  9 23:31:52 2019
santo domingo,75.13,94.0,20.0,4.7,18.48,-69.94,Mon Dec  9 23:30:00 2019
barcelos,73.27,91.0,91.0,2.08,-0.97,-62.93,Mon Dec  9 23:31:53 2019
dengzhou,61.56,24.0,100.0,7.58,32.69,112.08,Mon Dec  9 23:31:53 2019
menongue,73.56,46.0,0.0,6.35,-14.66,17.68,Mon Dec  9 23:31:53 2019
douglas,38.41,86.0,75.0,12.75,58.28,-134.39,Mon Dec  9 23:31:53 2019
fuling,54.16,69.0,46.0,3.38,29.71,107.39,Mon Dec  9 23:31:54 2019
kitgum,76.48,64.0,97.0,8.75,3.3,32.88,Mon Dec  9 23:31:54 2019
muscat,80.6,69.0,0.0,8.05,23.6,58.55,Mon Dec  9 23:31:54 2019
shakawe,97.36,28.0,51.0,0.25,-18.36,21.84,Mon Dec  9 23:31:54 2019
gweru,70.54,82.0,100.0,4.88,-19.46,29.82,Mon Dec  9 23:31:54 2019
tulun,9.61,91.0,100.0,5.64,54.56,100.58,Mon Dec  9 23:31:55 2019
ati,82.6,10.0,56.0,8.12,13.21,18.34,Mon Dec  9 23:31:55 2019
bari,51.55,81.0,33.0,11.41,41.13,16.86,Mon Dec  9 23:31:55 2019
tianpeng,63.72,48.0,82.0,1.25,28.88,112.34,Mon Dec  9 23:31:55 2019
tabat,83.79,81.0,100.0,3.22,-2.64,115.23,Mon Dec  9 23:31:55 2019
moree,105.8,10.0,33.0,9.17,-29.46,149.84,Mon Dec  9 23:31:56 2019
vikhorevka,1.18,84.0,100.0,8.95,56.12,101.17,Mon Dec  9 23:31:56 2019
tanout,77.85,12.0,0.0,13.42,14.97,8.88,Mon Dec  9 23:31:56 2019
lazaro cardenas,46.0,98.0,100.0,18.84,28.39,-105.62,Mon Dec  9 23:31:56 2019
ouagadougou,67.15,59.0,0.0,3.36,12.37,-1.53,Mon Dec  9 23:31:57 2019
afmadu,67.15,59.0,0.0,3.36,12.37,-1.53,Mon Dec  9 23:31:57 2019
nova granada,71.6,94.0,75.0,5.14,-20.53,-49.32,Mon Dec  9 23:31:57 2019
boromo,82.38,12.0,0.0,8.39,11.74,-2.93,Mon Dec  9 23:31:57 2019
rawah,82.38,12.0,0.0,8.39,11.74,-2.93,Mon Dec  9 23:31:57 2019
sotouboua,84.87,23.0,0.0,4.72,8.56,0.98,Mon Dec  9 23:31:58 2019
bourail,69.8,80.0,31.0,8.61,-21.57,165.5,Mon Dec  9 23:31:58 2019
temiscaming,30.2,100.0,90.0,12.75,46.72,-79.1,Mon Dec  9 23:31:58 2019
gheorgheni,41.0,49.0,100.0,1.92,46.72,25.6,Mon Dec  9 23:31:58 2019
san pedro,68.09,66.0,0.0,1.99,-33.68,-59.66,Mon Dec  9 23:31:59 2019
plattsburgh,47.79,87.0,90.0,9.17,44.69,-73.46,Mon Dec  9 23:31:59 2019
gustavo diaz ordaz,51.01,62.0,100.0,1.99,24.01,-104.69,Mon Dec  9 23:31:59 2019
sao joao do paraiso,61.47,94.0,3.0,2.71,-15.31,-42.01,Mon Dec  9 23:31:59 2019
sciacca,46.56,81.0,0.0,5.01,37.51,13.08,Mon Dec  9 23:31:59 2019
siilinjarvi,26.6,86.0,75.0,12.75,63.08,27.67,Mon Dec  9 23:32:00 2019
teonthar,76.71,30.0,0.0,4.59,24.98,81.65,Mon Dec  9 23:32:00 2019
varzea da palma,67.14,93.0,86.0,2.17,-17.6,-44.73,Mon Dec  9 23:32:00 2019
coolum beach,79.0,76.0,0.0,1.99,-26.53,153.09,Mon Dec  9 23:32:00 2019
timra,18.79,92.0,0.0,10.29,62.49,17.33,Mon Dec  9 23:32:00 2019
caririacu,77.0,69.0,75.0,5.82,-7.04,-39.28,Mon Dec  9 23:32:01 2019
the pas,-20.2,75.0,1.0,5.82,53.82,-101.24,Mon Dec  9 23:32:01 2019
krasnokamensk,3.15,98.0,100.0,1.41,50.1,118.04,Mon Dec  9 23:32:01 2019
astoria,42.46,100.0,20.0,5.82,46.19,-123.83,Mon Dec  9 23:32:01 2019
berdigestyakh,-30.86,96.0,79.0,2.73,62.1,126.7,Mon Dec  9 23:32:02 2019
plymouth,49.69,100.0,100.0,24.16,50.37,-4.14,Mon Dec  9 23:29:58 2019
puno,46.22,69.0,100.0,2.04,-15.84,-70.03,Mon Dec  9 23:32:02 2019
senador guiomard,75.2,100.0,100.0,2.24,-10.15,-67.74,Mon Dec  9 23:32:02 2019
bursa,33.8,49.0,0.0,3.36,40.18,29.07,Mon Dec  9 23:32:03 2019
dourados,69.85,95.0,97.0,2.24,-22.22,-54.81,Mon Dec  9 23:32:03 2019
kaseda,59.0,62.0,75.0,3.36,31.42,130.32,Mon Dec  9 23:32:03 2019
bodden town,80.01,81.0,8.0,10.0,19.28,-81.25,Mon Dec  9 23:32:03 2019
huazolotitlan,80.01,81.0,8.0,10.0,19.28,-81.25,Mon Dec  9 23:32:03 2019
balkanabat,46.06,76.0,100.0,12.41,39.51,54.36,Mon Dec  9 23:32:04 2019
kyabe,87.8,13.0,0.0,6.67,9.45,18.94,Mon Dec  9 23:32:04 2019
cananeia,67.95,87.0,100.0,3.87,-25.01,-47.93,Mon Dec  9 23:32:04 2019
vaitape,81.0,71.0,100.0,6.44,-16.52,-151.75,Mon Dec  9 23:32:05 2019
sembakung,89.6,70.0,40.0,5.82,3.82,117.25,Mon Dec  9 23:32:05 2019
bolshoye selo,34.34,96.0,88.0,9.26,57.72,38.93,Mon Dec  9 23:32:05 2019
roma,43.68,100.0,95.0,3.36,41.89,12.48,Mon Dec  9 23:28:24 2019
nocupetaro,65.66,70.0,18.0,2.66,19.05,-101.15,Mon Dec  9 23:32:05 2019
muta,78.8,94.0,40.0,4.7,6.56,3.15,Mon Dec  9 23:32:06 2019
kaoma,80.24,60.0,84.0,7.31,-14.8,24.8,Mon Dec  9 23:32:06 2019
himora,80.24,60.0,84.0,7.31,-14.8,24.8,Mon Dec  9 23:32:06 2019
andros town,75.2,88.0,20.0,6.93,24.73,-77.79,Mon Dec  9 23:32:06 2019
paldiski,33.1,80.0,90.0,8.05,59.35,24.08,Mon Dec  9 23:32:07 2019
mahibadhoo,82.54,79.0,89.0,17.56,3.78,72.97,Mon Dec  9 23:32:07 2019
nizhniy kuranakh,-2.88,98.0,100.0,2.68,58.84,125.49,Mon Dec  9 23:32:07 2019
komsomolets,35.31,91.0,100.0,9.24,52.77,41.29,Mon Dec  9 23:32:07 2019
bom jardim,69.8,94.0,75.0,6.93,-7.8,-35.59,Mon Dec  9 23:32:07 2019
cuamba,91.8,43.0,100.0,5.46,-14.8,36.54,Mon Dec  9 23:32:08 2019
prince albert,-16.6,75.0,20.0,4.7,53.2,-105.75,Mon Dec  9 23:32:08 2019
chekmagush,25.97,92.0,100.0,12.5,55.14,54.65,Mon Dec  9 23:32:08 2019
bacolod,77.9,86.0,100.0,7.16,10.68,122.95,Mon Dec  9 23:32:08 2019
basco,17.51,78.0,40.0,8.05,40.33,-91.2,Mon Dec  9 23:32:08 2019
forio,52.34,87.0,75.0,4.7,40.73,13.86,Mon Dec  9 23:32:09 2019
evans,24.1,92.0,20.0,5.82,40.38,-104.69,Mon Dec  9 23:32:09 2019
tuensang,56.17,66.0,63.0,0.36,26.24,94.81,Mon Dec  9 23:32:09 2019
ocos,69.8,100.0,20.0,1.74,14.51,-92.19,Mon Dec  9 23:32:09 2019
sinjah,69.8,100.0,20.0,1.74,14.51,-92.19,Mon Dec  9 23:32:09 2019
romny,37.47,95.0,98.0,11.25,50.74,33.49,Mon Dec  9 23:32:10 2019
safranbolu,39.2,86.0,0.0,2.24,41.25,32.69,Mon Dec  9 23:32:10 2019
mangrol,77.41,29.0,0.0,1.99,25.33,76.51,Mon Dec  9 23:32:10 2019
alcaniz,48.0,49.0,14.0,5.99,41.05,-0.13,Mon Dec  9 23:32:10 2019
bijar,36.36,61.0,100.0,3.69,35.87,47.6,Mon Dec  9 23:32:10 2019
linhares,72.79,94.0,100.0,5.95,-19.38,-40.06,Mon Dec  9 23:32:11 2019
bur gabo,72.79,94.0,100.0,5.95,-19.38,-40.06,Mon Dec  9 23:32:11 2019
nosy varika,86.32,63.0,55.0,8.93,-20.58,48.53,Mon Dec  9 23:32:11 2019
duku,74.41,93.0,80.0,2.8,-1.19,100.47,Mon Dec  9 23:32:11 2019
angoram,76.55,90.0,99.0,2.89,-4.06,144.07,Mon Dec  9 23:32:12 2019
abbeville,33.3,100.0,93.0,6.93,50.11,1.83,Mon Dec  9 23:32:12 2019
karamea,33.3,100.0,93.0,6.93,50.11,1.83,Mon Dec  9 23:32:12 2019
tartki,33.3,100.0,93.0,6.93,50.11,1.83,Mon Dec  9 23:32:12 2019
portsmouth,46.15,76.0,20.0,17.22,50.8,-1.08,Mon Dec  9 23:32:13 2019
sale,61.45,58.0,76.0,7.0,-38.11,147.06,Mon Dec  9 23:32:13 2019
sayansk,3.13,86.0,92.0,6.62,54.11,102.18,Mon Dec  9 23:32:13 2019
sobolevo,34.43,98.0,100.0,7.63,54.43,31.9,Mon Dec  9 23:32:13 2019
arkhipo-osipovka,49.87,71.0,93.0,2.55,44.37,38.53,Mon Dec  9 23:32:13 2019
lovington,38.53,80.0,90.0,13.87,32.94,-103.35,Mon Dec  9 23:32:05 2019
usevya,38.53,80.0,90.0,13.87,32.94,-103.35,Mon Dec  9 23:32:05 2019
kangasala,25.41,85.0,75.0,4.7,61.46,24.07,Mon Dec  9 23:32:14 2019
nizwa,75.4,31.0,0.0,5.14,22.93,57.53,Mon Dec  9 23:32:14 2019
gusau,78.51,13.0,0.0,15.75,12.17,6.66,Mon Dec  9 23:32:14 2019
callaway,-4.94,76.0,1.0,7.78,46.98,-95.91,Mon Dec  9 23:32:15 2019
encruzilhada do sul,63.27,49.0,0.0,2.26,-30.54,-52.52,Mon Dec  9 23:32:15 2019
puerto colombia,80.29,74.0,2.0,12.75,10.99,-74.96,Mon Dec  9 23:32:15 2019
asekeyevo,22.28,83.0,82.0,4.97,53.57,52.8,Mon Dec  9 23:32:15 2019
hatillo,73.26,85.0,0.0,1.99,18.49,-66.83,Mon Dec  9 23:32:15 2019
lephepe,73.26,85.0,0.0,1.99,18.49,-66.83,Mon Dec  9 23:32:15 2019
tsiroanomandidy,74.44,78.0,100.0,13.09,-18.77,46.05,Mon Dec  9 23:32:16 2019
manjakandriana,77.0,65.0,75.0,6.93,-18.92,47.81,Mon Dec  9 23:32:16 2019
cogoleto,47.28,28.0,0.0,24.16,44.39,8.64,Mon Dec  9 23:32:16 2019
kabare,71.6,68.0,40.0,6.93,-1.65,29.38,Mon Dec  9 23:32:17 2019
pouebo,73.62,77.0,9.0,0.29,-20.4,164.57,Mon Dec  9 23:32:17 2019
yanchukan,73.62,77.0,9.0,0.29,-20.4,164.57,Mon Dec  9 23:32:17 2019
radomir,32.85,100.0,90.0,3.36,42.55,22.96,Mon Dec  9 23:32:17 2019
alpena,23.85,79.0,90.0,9.17,45.06,-83.43,Mon Dec  9 23:31:04 2019
saint simons,62.2,77.0,1.0,5.82,31.14,-81.39,Mon Dec  9 23:32:18 2019
bednodemyanovsk,62.2,77.0,1.0,5.82,31.14,-81.39,Mon Dec  9 23:32:18 2019
turtkul,62.2,77.0,1.0,5.82,31.14,-81.39,Mon Dec  9 23:32:18 2019
katra,61.12,33.0,100.0,3.53,32.99,74.93,Mon Dec  9 23:32:18 2019
opuwo,77.43,19.0,40.0,9.6,-18.06,13.84,Mon Dec  9 23:32:18 2019
gashua,80.98,11.0,7.0,15.19,12.87,11.04,Mon Dec  9 23:32:19 2019
energetik,23.27,92.0,0.0,2.01,51.74,58.8,Mon Dec  9 23:32:19 2019
shahreza,44.82,28.0,100.0,1.21,32.01,51.87,Mon Dec  9 23:32:19 2019
guanambi,68.09,78.0,0.0,3.42,-14.22,-42.78,Mon Dec  9 23:32:19 2019
lingao,67.15,63.0,0.0,9.71,19.91,109.69,Mon Dec  9 23:32:19 2019
kyren,0.79,82.0,1.0,5.21,51.68,102.13,Mon Dec  9 23:32:20 2019
wamba,79.9,66.0,40.0,2.3,2.14,27.99,Mon Dec  9 23:32:20 2019
karasjok,23.0,73.0,40.0,38.03,69.47,25.52,Mon Dec  9 23:32:20 2019
esna,30.2,92.0,40.0,6.93,45.2,27.57,Mon Dec  9 23:32:20 2019
san diego,50.14,93.0,20.0,2.44,32.72,-117.16,Mon Dec  9 23:30:12 2019
macae,75.2,100.0,90.0,1.12,-22.37,-41.79,Mon Dec  9 23:32:21 2019
